,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
75,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,audio_features,2LawezPeJhN4AWuSB0GtAU,spotify:track:2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/tracks/2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/audio-analysis/2LawezPeJhN4AWuSB0GtAU,160133,4
76,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
77,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400,4
78,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,audio_features,0GjEhVFGZW8afUYGChu3Rr,spotify:track:0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/audio-analysis/0GjEhVFGZW8afUYGChu3Rr,230400,4
79,0.392,0.476,1,-7.583,1,0.0249,0.397,0.000163,0.309,0.234,78.031,audio_features,1xsYj84j7hUDDnTTerGWlH,spotify:track:1xsYj84j7hUDDnTTerGWlH,https://api.spotify.com/v1/tracks/1xsYj84j7hUDDnTTerGWlH,https://api.spotify.com/v1/audio-analysis/1xsYj84j7hUDDnTTerGWlH,267597,4
80,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,audio_features,7tqhbajSfrz2F7E1Z75ASX,spotify:track:7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/tracks/7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/audio-analysis/7tqhbajSfrz2F7E1Z75ASX,151667,4
81,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4
82,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4
83,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4
84,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,audio_features,3yrSvpt2l1xhsV9Em88Pul,spotify:track:3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/tracks/3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/audio-analysis/3yrSvpt2l1xhsV9Em88Pul,183307,4
85,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,audio_features,2QfiRTz5Yc8DdShCxG1tB2,spotify:track:2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/tracks/2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/audio-analysis/2QfiRTz5Yc8DdShCxG1tB2,161560,4
86,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,audio_features,3KzgdYUlqV6TOG7JCmx2Wg,spotify:track:3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/tracks/3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/audio-analysis/3KzgdYUlqV6TOG7JCmx2Wg,172480,4
87,0.556,0.61,9,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,audio_features,2xar08Fq5xra2KKZs5Bw9j,spotify:track:2xar08Fq5xra2KKZs5Bw9j,https://api.spotify.com/v1/tracks/2xar08Fq5xra2KKZs5Bw9j,https://api.spotify.com/v1/audio-analysis/2xar08Fq5xra2KKZs5Bw9j,171467,4
88,0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,audio_features,648TTtYB0bH0P8Hfy0FmkL,spotify:track:648TTtYB0bH0P8Hfy0FmkL,https://api.spotify.com/v1/tracks/648TTtYB0bH0P8Hfy0FmkL,https://api.spotify.com/v1/audio-analysis/648TTtYB0bH0P8Hfy0FmkL,191973,3
89,0.684,0.247,5,-13.71,1,0.0281,0.872,0.000166,0.113,0.768,106.522,audio_features,7caj6X6NMX3tlhWnu1du6V,spotify:track:7caj6X6NMX3tlhWnu1du6V,https://api.spotify.com/v1/tracks/7caj6X6NMX3tlhWnu1du6V,https://api.spotify.com/v1/audio-analysis/7caj6X6NMX3tlhWnu1du6V,116627,3
90,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,audio_features,4DHcnVTT87F0zZhRPYmZ3B,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,https://api.spotify.com/v1/tracks/4DHcnVTT87F0zZhRPYmZ3B,https://api.spotify.com/v1/audio-analysis/4DHcnVTT87F0zZhRPYmZ3B,200455,4
91,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,1yvMUkIOTeUNtNWlWRgANS,spotify:track:1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/audio-analysis/1yvMUkIOTeUNtNWlWRgANS,217747,4
92,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4
93,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,0gplL1WMoJ6iYaPgMCL0gX,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX,224695,4
94,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,audio_features,0V3wPSX9ygBnCm8psDIegu,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4
95,0.726,0.738,0,-4.788,1,0.355,0.0791,0.0,0.0297,0.896,121.953,audio_features,4YQImHflXSiIMXntcwPkx8,spotify:track:4YQImHflXSiIMXntcwPkx8,https://api.spotify.com/v1/tracks/4YQImHflXSiIMXntcwPkx8,https://api.spotify.com/v1/audio-analysis/4YQImHflXSiIMXntcwPkx8,175099,4
96,0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,audio_features,6wsqVwoiVH2kde4k4KKAFU,spotify:track:6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/tracks/6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/audio-analysis/6wsqVwoiVH2kde4k4KKAFU,211582,4
97,0.808,0.634,2,-6.764,0,0.172,0.0851,0.0,0.127,0.569,100.03,audio_features,4RoKNqyZ9622tcAeNPNv5k,spotify:track:4RoKNqyZ9622tcAeNPNv5k,https://api.spotify.com/v1/tracks/4RoKNqyZ9622tcAeNPNv5k,https://api.spotify.com/v1/audio-analysis/4RoKNqyZ9622tcAeNPNv5k,153347,4
98,0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968,audio_features,2IGMVunIBsBLtEQyoI1Mu7,spotify:track:2IGMVunIBsBLtEQyoI1Mu7,https://api.spotify.com/v1/tracks/2IGMVunIBsBLtEQyoI1Mu7,https://api.spotify.com/v1/audio-analysis/2IGMVunIBsBLtEQyoI1Mu7,231750,4
99,0.555,0.736,11,-5.206,0,0.179,0.1,0.0,0.123,0.313,119.943,audio_features,3QFsrWUa6maL7T9K6LoCmd,spotify:track:3QFsrWUa6maL7T9K6LoCmd,https://api.spotify.com/v1/tracks/3QFsrWUa6maL7T9K6LoCmd,https://api.spotify.com/v1/audio-analysis/3QFsrWUa6maL7T9K6LoCmd,154800,5
100,0.588,0.515,2,-7.162,0,0.413,0.034,0.0,0.223,0.252,106.482,audio_features,1XoANQIq3IKd0YsZTDd4RR,spotify:track:1XoANQIq3IKd0YsZTDd4RR,https://api.spotify.com/v1/tracks/1XoANQIq3IKd0YsZTDd4RR,https://api.spotify.com/v1/audio-analysis/1XoANQIq3IKd0YsZTDd4RR,181430,5
101,0.739,0.536,1,-10.843,1,0.308,0.231,0.0,0.35,0.64,82.549,audio_features,7icwQvajsokotDfM3tefW6,spotify:track:7icwQvajsokotDfM3tefW6,https://api.spotify.com/v1/tracks/7icwQvajsokotDfM3tefW6,https://api.spotify.com/v1/audio-analysis/7icwQvajsokotDfM3tefW6,154120,4
102,0.777,0.789,1,-3.953,1,0.0593,0.139,6.19e-06,0.104,0.304,117.966,audio_features,3rHmxbNUs7TRTu1Bc2a1BC,spotify:track:3rHmxbNUs7TRTu1Bc2a1BC,https://api.spotify.com/v1/tracks/3rHmxbNUs7TRTu1Bc2a1BC,https://api.spotify.com/v1/audio-analysis/3rHmxbNUs7TRTu1Bc2a1BC,147513,4
103,0.874,0.202,1,-16.814,1,0.798,0.0728,0.0,0.14,0.3,134.989,audio_features,7AtQxohgEu5dRYdcY4gB6G,spotify:track:7AtQxohgEu5dRYdcY4gB6G,https://api.spotify.com/v1/tracks/7AtQxohgEu5dRYdcY4gB6G,https://api.spotify.com/v1/audio-analysis/7AtQxohgEu5dRYdcY4gB6G,142740,4
104,0.718,0.564,11,-11.324,0,0.387,0.00102,0.0,0.137,0.594,155.054,audio_features,03Z1yhSewsReSk6a5GBZOh,spotify:track:03Z1yhSewsReSk6a5GBZOh,https://api.spotify.com/v1/tracks/03Z1yhSewsReSk6a5GBZOh,https://api.spotify.com/v1/audio-analysis/03Z1yhSewsReSk6a5GBZOh,148645,4
105,0.792,0.694,8,-8.496,0,0.33,0.0619,2.32e-05,0.25,0.804,177.094,audio_features,4LGMSdeKOUoy5Wf75Je0Hl,spotify:track:4LGMSdeKOUoy5Wf75Je0Hl,https://api.spotify.com/v1/tracks/4LGMSdeKOUoy5Wf75Je0Hl,https://api.spotify.com/v1/audio-analysis/4LGMSdeKOUoy5Wf75Je0Hl,309773,4
106,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,audio_features,4P7VFiaZb3xrXoqGwZXC3J,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/audio-analysis/4P7VFiaZb3xrXoqGwZXC3J,299333,4
107,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,audio_features,04KTF78FFg8sOHC1BADqbY,spotify:track:04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/tracks/04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/audio-analysis/04KTF78FFg8sOHC1BADqbY,228240,4
108,0.894,0.404,9,-5.913,0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,audio_features,0iFOG4Ki9aDmJUYUFHQlPG,spotify:track:0iFOG4Ki9aDmJUYUFHQlPG,https://api.spotify.com/v1/tracks/0iFOG4Ki9aDmJUYUFHQlPG,https://api.spotify.com/v1/audio-analysis/0iFOG4Ki9aDmJUYUFHQlPG,236507,4
109,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,audio_features,3yfqSUWxFvZELEM4PmlwIR,spotify:track:3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,284200,4
110,0.726,0.738,0,-4.788,1,0.355,0.0791,0.0,0.0297,0.896,121.953,audio_features,4YQImHflXSiIMXntcwPkx8,spotify:track:4YQImHflXSiIMXntcwPkx8,https://api.spotify.com/v1/tracks/4YQImHflXSiIMXntcwPkx8,https://api.spotify.com/v1/audio-analysis/4YQImHflXSiIMXntcwPkx8,175099,4
111,0.869,0.557,11,-7.112,0,0.384,0.577,0.0,0.139,0.629,124.927,audio_features,7LTCmtMpf3JPfBE8gAl64z,spotify:track:7LTCmtMpf3JPfBE8gAl64z,https://api.spotify.com/v1/tracks/7LTCmtMpf3JPfBE8gAl64z,https://api.spotify.com/v1/audio-analysis/7LTCmtMpf3JPfBE8gAl64z,230836,4
112,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,audio_features,4rXLjWdF2ZZpXCVTfWcshS,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS,125040,4
113,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,audio_features,42VsgItocQwOQC3XWZ8JNA,spotify:track:42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA,191701,4
114,0.849,0.614,1,-7.323,1,0.317,0.0282,0.0,0.0603,0.472,111.363,audio_features,6c6WmIHcHlhccEwSFBhzNa,spotify:track:6c6WmIHcHlhccEwSFBhzNa,https://api.spotify.com/v1/tracks/6c6WmIHcHlhccEwSFBhzNa,https://api.spotify.com/v1/audio-analysis/6c6WmIHcHlhccEwSFBhzNa,185748,5
115,0.458,0.535,5,-4.854,0,0.0281,0.575,0.0,0.168,0.216,82.826,audio_features,1i9lZvlaDdWDPyXEE95aiq,spotify:track:1i9lZvlaDdWDPyXEE95aiq,https://api.spotify.com/v1/tracks/1i9lZvlaDdWDPyXEE95aiq,https://api.spotify.com/v1/audio-analysis/1i9lZvlaDdWDPyXEE95aiq,353755,4
116,0.644,0.504,2,-8.145,1,0.162,0.237,2.55e-06,0.138,0.302,94.04,audio_features,2mNaugzeRDyAq991bw4nqv,spotify:track:2mNaugzeRDyAq991bw4nqv,https://api.spotify.com/v1/tracks/2mNaugzeRDyAq991bw4nqv,https://api.spotify.com/v1/audio-analysis/2mNaugzeRDyAq991bw4nqv,144344,4
117,0.688,0.733,10,-4.573,0,0.0504,0.0166,0.0,0.129,0.287,127.951,audio_features,19Bk7ulfjk4Vg4PMS38UGc,spotify:track:19Bk7ulfjk4Vg4PMS38UGc,https://api.spotify.com/v1/tracks/19Bk7ulfjk4Vg4PMS38UGc,https://api.spotify.com/v1/audio-analysis/19Bk7ulfjk4Vg4PMS38UGc,195000,4
118,0.556,0.46,11,-6.257,1,0.466,0.454,0.0,0.154,0.273,80.542,audio_features,1GlLIz7AtCYnwvXpz2rzbo,spotify:track:1GlLIz7AtCYnwvXpz2rzbo,https://api.spotify.com/v1/tracks/1GlLIz7AtCYnwvXpz2rzbo,https://api.spotify.com/v1/audio-analysis/1GlLIz7AtCYnwvXpz2rzbo,259547,1
119,0.559,0.465,0,-8.765,0,0.157,0.454,0.0,0.233,0.312,139.566,audio_features,4OzS0O0i88cGeu8YklCHrT,spotify:track:4OzS0O0i88cGeu8YklCHrT,https://api.spotify.com/v1/tracks/4OzS0O0i88cGeu8YklCHrT,https://api.spotify.com/v1/audio-analysis/4OzS0O0i88cGeu8YklCHrT,168075,4
120,0.706,0.606,0,-5.764,1,0.0831,0.222,0.000194,0.113,0.491,165.997,audio_features,0V9hYbo9uL11hqLP3u0yqA,spotify:track:0V9hYbo9uL11hqLP3u0yqA,https://api.spotify.com/v1/tracks/0V9hYbo9uL11hqLP3u0yqA,https://api.spotify.com/v1/audio-analysis/0V9hYbo9uL11hqLP3u0yqA,177319,4
121,0.808,0.634,2,-6.764,0,0.172,0.0851,0.0,0.127,0.569,100.03,audio_features,4RoKNqyZ9622tcAeNPNv5k,spotify:track:4RoKNqyZ9622tcAeNPNv5k,https://api.spotify.com/v1/tracks/4RoKNqyZ9622tcAeNPNv5k,https://api.spotify.com/v1/audio-analysis/4RoKNqyZ9622tcAeNPNv5k,153347,4
122,0.686,0.68,11,-6.462,0,0.0663,0.18,0.0,0.243,0.788,142.017,audio_features,1Jj1sgeQ71UoGgetecz7mT,spotify:track:1Jj1sgeQ71UoGgetecz7mT,https://api.spotify.com/v1/tracks/1Jj1sgeQ71UoGgetecz7mT,https://api.spotify.com/v1/audio-analysis/1Jj1sgeQ71UoGgetecz7mT,172394,4
123,0.724,0.809,6,-5.022,0,0.0929,0.182,0.0,0.0765,0.606,99.005,audio_features,7vKXc90NT5WBm3UTT4iTVG,spotify:track:7vKXc90NT5WBm3UTT4iTVG,https://api.spotify.com/v1/tracks/7vKXc90NT5WBm3UTT4iTVG,https://api.spotify.com/v1/audio-analysis/7vKXc90NT5WBm3UTT4iTVG,194040,4
124,0.898,0.735,4,-7.374,0,0.109,0.113,0.00592,0.173,0.403,95.992,audio_features,5dVJTSZhL2n81ZkT4PZu0x,spotify:track:5dVJTSZhL2n81ZkT4PZu0x,https://api.spotify.com/v1/tracks/5dVJTSZhL2n81ZkT4PZu0x,https://api.spotify.com/v1/audio-analysis/5dVJTSZhL2n81ZkT4PZu0x,155020,4
125,0.929,0.43,4,-9.387,0,0.206,0.571,0.0,0.102,0.498,103.01,audio_features,0TTOsyDKykWhCh3qDd9wMY,spotify:track:0TTOsyDKykWhCh3qDd9wMY,https://api.spotify.com/v1/tracks/0TTOsyDKykWhCh3qDd9wMY,https://api.spotify.com/v1/audio-analysis/0TTOsyDKykWhCh3qDd9wMY,188738,4
126,0.887,0.397,9,-8.261,0,0.14,0.837,0.421,0.0772,0.469,99.983,audio_features,0ydoqpTVhaDzjDg7WVcg4m,spotify:track:0ydoqpTVhaDzjDg7WVcg4m,https://api.spotify.com/v1/tracks/0ydoqpTVhaDzjDg7WVcg4m,https://api.spotify.com/v1/audio-analysis/0ydoqpTVhaDzjDg7WVcg4m,163190,4
127,0.741,0.783,9,-4.299,0,0.284,0.521,1.05e-06,0.106,0.353,66.703,audio_features,7IZFzhwYUxUVhCsrnEReqi,spotify:track:7IZFzhwYUxUVhCsrnEReqi,https://api.spotify.com/v1/tracks/7IZFzhwYUxUVhCsrnEReqi,https://api.spotify.com/v1/audio-analysis/7IZFzhwYUxUVhCsrnEReqi,217959,5
128,0.657,0.323,8,-7.24,1,0.414,0.513,0.0113,0.0928,0.346,133.862,audio_features,7aBd8qMooFYZtQQwQJFAdX,spotify:track:7aBd8qMooFYZtQQwQJFAdX,https://api.spotify.com/v1/tracks/7aBd8qMooFYZtQQwQJFAdX,https://api.spotify.com/v1/audio-analysis/7aBd8qMooFYZtQQwQJFAdX,162667,5
129,0.696,0.684,10,-2.47,1,0.0848,0.215,1.05e-06,0.104,0.556,109.507,audio_features,4Lv6Jh52ZV2T7Zfr9KMsul,spotify:track:4Lv6Jh52ZV2T7Zfr9KMsul,https://api.spotify.com/v1/tracks/4Lv6Jh52ZV2T7Zfr9KMsul,https://api.spotify.com/v1/audio-analysis/4Lv6Jh52ZV2T7Zfr9KMsul,193171,5
130,0.935,0.674,1,-5.066,1,0.272,0.172,0.0,0.0839,0.629,102.035,audio_features,6qWlp0154BPzimbk2CPkMm,spotify:track:6qWlp0154BPzimbk2CPkMm,https://api.spotify.com/v1/tracks/6qWlp0154BPzimbk2CPkMm,https://api.spotify.com/v1/audio-analysis/6qWlp0154BPzimbk2CPkMm,249469,4
131,0.656,0.341,5,-9.196,0,0.0291,0.56,0.0,0.116,0.191,96.012,audio_features,1TlCkk6DxbS41hTVQEjhhf,spotify:track:1TlCkk6DxbS41hTVQEjhhf,https://api.spotify.com/v1/tracks/1TlCkk6DxbS41hTVQEjhhf,https://api.spotify.com/v1/audio-analysis/1TlCkk6DxbS41hTVQEjhhf,243750,4
132,0.902,0.434,11,-9.273,0,0.247,0.193,0.0,0.0843,0.32,94.49,audio_features,5CjiZexEFaXvgumNLBz8RZ,spotify:track:5CjiZexEFaXvgumNLBz8RZ,https://api.spotify.com/v1/tracks/5CjiZexEFaXvgumNLBz8RZ,https://api.spotify.com/v1/audio-analysis/5CjiZexEFaXvgumNLBz8RZ,131424,4
133,0.814,0.683,9,-7.042,1,0.179,0.0906,0.0,0.268,0.402,101.92,audio_features,2EYdheS1WcwbBv8bRmbvvW,spotify:track:2EYdheS1WcwbBv8bRmbvvW,https://api.spotify.com/v1/tracks/2EYdheS1WcwbBv8bRmbvvW,https://api.spotify.com/v1/audio-analysis/2EYdheS1WcwbBv8bRmbvvW,216648,4
134,0.848,0.466,10,-8.444,0,0.0579,0.0497,0.0,0.126,0.456,101.049,audio_features,1t1OFWl4MpfiIJhZe1t6I4,spotify:track:1t1OFWl4MpfiIJhZe1t6I4,https://api.spotify.com/v1/tracks/1t1OFWl4MpfiIJhZe1t6I4,https://api.spotify.com/v1/audio-analysis/1t1OFWl4MpfiIJhZe1t6I4,142661,4
135,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,audio_features,4rXLjWdF2ZZpXCVTfWcshS,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS,125040,4
136,0.916,0.583,1,-8.067,1,0.241,0.186,0.0,0.0798,0.661,141.095,audio_features,2FDTHlrBguDzQkp7PVj16Q,spotify:track:2FDTHlrBguDzQkp7PVj16Q,https://api.spotify.com/v1/tracks/2FDTHlrBguDzQkp7PVj16Q,https://api.spotify.com/v1/audio-analysis/2FDTHlrBguDzQkp7PVj16Q,226383,4
137,0.564,0.827,9,-5.046,1,0.437,0.0248,0.0,0.314,0.632,97.142,audio_features,7viEq8U0GgZf3v5m4BON3c,spotify:track:7viEq8U0GgZf3v5m4BON3c,https://api.spotify.com/v1/tracks/7viEq8U0GgZf3v5m4BON3c,https://api.spotify.com/v1/audio-analysis/7viEq8U0GgZf3v5m4BON3c,203000,5
138,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3
139,0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,audio_features,0vjeOZ3Ft5jvAi9SBFJm1j,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,182667,4
140,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,audio_features,4rXLjWdF2ZZpXCVTfWcshS,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS,125040,4
141,0.869,0.557,11,-7.112,0,0.384,0.577,0.0,0.139,0.629,124.927,audio_features,7LTCmtMpf3JPfBE8gAl64z,spotify:track:7LTCmtMpf3JPfBE8gAl64z,https://api.spotify.com/v1/tracks/7LTCmtMpf3JPfBE8gAl64z,https://api.spotify.com/v1/audio-analysis/7LTCmtMpf3JPfBE8gAl64z,230836,4
142,0.908,0.561,4,-7.683,0,0.301,0.00933,0.0,0.111,0.559,146.018,audio_features,1BmI4EYdfzbg8DlV6pHYrY,spotify:track:1BmI4EYdfzbg8DlV6pHYrY,https://api.spotify.com/v1/tracks/1BmI4EYdfzbg8DlV6pHYrY,https://api.spotify.com/v1/audio-analysis/1BmI4EYdfzbg8DlV6pHYrY,217213,4
143,0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,audio_features,6wsqVwoiVH2kde4k4KKAFU,spotify:track:6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/tracks/6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/audio-analysis/6wsqVwoiVH2kde4k4KKAFU,211582,4
144,0.62,0.737,1,-5.901,1,0.354,0.0551,0.0,0.747,0.919,134.958,audio_features,1J0O3RqCeoMcXbayQZDZXL,spotify:track:1J0O3RqCeoMcXbayQZDZXL,https://api.spotify.com/v1/tracks/1J0O3RqCeoMcXbayQZDZXL,https://api.spotify.com/v1/audio-analysis/1J0O3RqCeoMcXbayQZDZXL,208929,4
145,0.736,0.645,1,-5.195,1,0.0807,0.0724,0.00086,0.136,0.201,132.024,audio_features,4367dXCt02KMgELPisJ2D4,spotify:track:4367dXCt02KMgELPisJ2D4,https://api.spotify.com/v1/tracks/4367dXCt02KMgELPisJ2D4,https://api.spotify.com/v1/audio-analysis/4367dXCt02KMgELPisJ2D4,188870,3
146,0.798,0.789,4,-5.114,1,0.26,0.0367,0.0,0.388,0.709,162.055,audio_features,5hzrmJKIS2CHmvlUWkdlYy,spotify:track:5hzrmJKIS2CHmvlUWkdlYy,https://api.spotify.com/v1/tracks/5hzrmJKIS2CHmvlUWkdlYy,https://api.spotify.com/v1/audio-analysis/5hzrmJKIS2CHmvlUWkdlYy,205926,4
147,0.726,0.738,0,-4.788,1,0.355,0.0791,0.0,0.0297,0.896,121.953,audio_features,4YQImHflXSiIMXntcwPkx8,spotify:track:4YQImHflXSiIMXntcwPkx8,https://api.spotify.com/v1/tracks/4YQImHflXSiIMXntcwPkx8,https://api.spotify.com/v1/audio-analysis/4YQImHflXSiIMXntcwPkx8,175099,4
148,0.555,0.736,11,-5.206,0,0.179,0.1,0.0,0.123,0.313,119.943,audio_features,3QFsrWUa6maL7T9K6LoCmd,spotify:track:3QFsrWUa6maL7T9K6LoCmd,https://api.spotify.com/v1/tracks/3QFsrWUa6maL7T9K6LoCmd,https://api.spotify.com/v1/audio-analysis/3QFsrWUa6maL7T9K6LoCmd,154800,5
